city,latitude,longitude,forecast_time,temperature_c,humidity_pct
Kutaisi,41.9498,41.0832,2026-08-15T04:00:00+00:00,8.25,27.67
Telavi,42.1674,44.9838,2026-08-15T05:00:00+00:00,24.01,68.16
Tbilisi,42.1938,42.3277,2026-08-15T06:00:00+00:00,21.22,88.04
Batumi,42.4428,43.9176,2026-08-15T07:00:00+00:00,1.82,64.03
Telavi,41.2956,44.4036,2026-08-15T08:00:00+00:00,-3.74,86.37
Tbilisi,41.3816,43.2052,2026-08-15T09:00:00+00:00,11.75,48.91
Batumi,41.8208,44.8749,2026-08-15T10:00:00+00:00,31.82,81.1
Tbilisi,42.4116,43.5934,2026-08-15T11:00:00+00:00,17.44,89.87
Telavi,42.051,42.5688,2026-08-15T12:00:00+00:00,1.93,83.85
Kutaisi,42.0925,44.3793,2026-08-15T13:00:00+00:00,29.71,67.65
Kutaisi,42.2202,41.9613,2026-08-15T14:00:00+00:00,4.86,59.07
Batumi,42.883,45.9113,2026-08-15T15:00:00+00:00,25.85,69.34
Telavi,41.6341,42.744,2026-08-15T16:00:00+00:00,32.35,75.68
Kutaisi,41.5756,43.8674,2026-08-15T17:00:00+00:00,16.73,82.7
Telavi,42.6368,45.773,2026-08-15T18:00:00+00:00,27.18,40.33
Kutaisi,42.9106,41.3951,2026-08-15T19:00:00+00:00,31.96,65.92
Telavi,41.428,45.1398,2026-08-15T20:00:00+00:00,5.85,59.34
Kutaisi,41.2745,44.0784,2026-08-15T21:00:00+00:00,18.47,36.97
Batumi,42.2759,41.2625,2026-08-15T22:00:00+00:00,11.53,70.22
Tbilisi,42.3624,41.6873,2026-08-15T23:00:00+00:00,33.58,88.45
Batumi,41.8138,45.6752,2026-08-16T00:00:00+00:00,30.14,53.42
Batumi,42.5118,42.4362,2026-08-16T01:00:00+00:00,6.42,24.14
Tbilisi,42.3046,42.1611,2026-08-16T02:00:00+00:00,24.55,79.52
Tbilisi,42.8265,41.8753,2026-08-16T03:00:00+00:00,30.29,32.31
Tbilisi,42.9943,42.985,2026-08-16T04:00:00+00:00,14.82,85.56
Kutaisi,42.7535,41.0463,2026-08-16T05:00:00+00:00,17.72,27.51
Kutaisi,41.5691,45.9455,2026-08-16T06:00:00+00:00,16.73,54.57
Batumi,42.7021,43.3401,2026-08-16T07:00:00+00:00,2.71,27.89
Batumi,42.4622,44.2414,2026-08-16T08:00:00+00:00,23.74,20.99
Kutaisi,42.5815,43.8389,2026-08-16T09:00:00+00:00,25.29,32.28
Telavi,42.654,43.5764,2026-08-16T10:00:00+00:00,-1.53,66.85
Batumi,42.9634,43.3873,2026-08-16T11:00:00+00:00,32.43,20.48
Telavi,41.471,44.7688,2026-08-16T12:00:00+00:00,33.16,41.14
Tbilisi,41.5231,42.7978,2026-08-16T13:00:00+00:00,4.45,66.75
Telavi,41.6136,43.0271,2026-08-16T14:00:00+00:00,15.1,82.66
Kutaisi,42.3806,44.1936,2026-08-16T15:00:00+00:00,32.63,45.73
Batumi,41.4383,41.6678,2026-08-16T16:00:00+00:00,1.13,72.34
Kutaisi,41.8317,43.7462,2026-08-16T17:00:00+00:00,13.83,57.63
Batumi,42.5237,44.4017,2026-08-16T18:00:00+00:00,18.83,75.12
Telavi,42.0563,42.8089,2026-08-16T19:00:00+00:00,31.69,27.85
Batumi,42.1454,41.7493,2026-08-16T20:00:00+00:00,8.12,56.42
Tbilisi,42.3606,44.5846,2026-08-16T21:00:00+00:00,14.55,82.92
Telavi,42.6174,43.2672,2026-08-16T22:00:00+00:00,15.53,51.98
Tbilisi,42.1176,44.3638,2026-08-16T23:00:00+00:00,7.33,21.52
Kutaisi,42.6329,44.729,2026-08-17T00:00:00+00:00,18.13,23.17
Kutaisi,42.4008,43.7058,2026-08-17T01:00:00+00:00,-2.59,82.6
Telavi,41.0635,43.0443,2026-08-17T02:00:00+00:00,25.76,73.61
Telavi,41.7489,45.4567,2026-08-17T03:00:00+00:00,12.94,84.2
Telavi,41.7513,44.4137,2026-08-17T04:00:00+00:00,21.47,57.75
Kutaisi,41.2373,45.9642,2026-08-17T05:00:00+00:00,10.72,28.91
Batumi,42.6696,44.7809,2026-08-17T06:00:00+00:00,34.14,52.41
Telavi,42.0639,45.1168,2026-08-17T07:00:00+00:00,4.9,44.23
Kutaisi,41.377,45.376,2026-08-17T08:00:00+00:00,25.62,22.26
Telavi,42.2298,45.6812,2026-08-17T09:00:00+00:00,30.56,36.85
Tbilisi,41.2018,41.1679,2026-08-17T10:00:00+00:00,18.91,69.23
Tbilisi,41.4895,41.2212,2026-08-17T11:00:00+00:00,12.56,57.78
Tbilisi,41.2803,45.9674,2026-08-17T12:00:00+00:00,4.37,84.15
Kutaisi,42.1549,44.8627,2026-08-17T13:00:00+00:00,27.74,36.58
Batumi,42.9714,43.6063,2026-08-17T14:00:00+00:00,11.54,39.26
Batumi,42.252,43.136,2026-08-17T15:00:00+00:00,14.82,88.06
Telavi,42.5716,42.5937,2026-08-17T16:00:00+00:00,11.65,30.45
Telavi,41.3678,43.6896,2026-08-17T17:00:00+00:00,4.64,35.77
Batumi,42.6116,45.5737,2026-08-17T18:00:00+00:00,17.5,87.75
Batumi,41.7768,42.275,2026-08-17T19:00:00+00:00,8.21,25.53
Telavi,42.6943,41.4623,2026-08-17T20:00:00+00:00,23.98,33.33
Kutaisi,41.7543,44.0248,2026-08-17T21:00:00+00:00,-3.42,25.09
Batumi,41.9588,45.3474,2026-08-17T22:00:00+00:00,8.32,86.99
Tbilisi,41.4236,41.9501,2026-08-17T23:00:00+00:00,24.66,72.28
Telavi,42.8289,44.4781,2026-08-18T00:00:00+00:00,23.15,47.76
Batumi,42.1042,44.8776,2026-08-18T01:00:00+00:00,10.23,57.36
Kutaisi,41.6168,42.7982,2026-08-18T02:00:00+00:00,30.31,52.62
Telavi,42.5233,42.6012,2026-08-18T03:00:00+00:00,3.13,41.9
Tbilisi,42.125,42.1064,2026-08-18T04:00:00+00:00,0.84,38.25
Telavi,41.5904,41.981,2026-08-18T05:00:00+00:00,4.2,59.89
Batumi,41.9986,44.273,2026-08-18T06:00:00+00:00,22.39,38.01
Telavi,42.933,44.2085,2026-08-18T07:00:00+00:00,14.62,31.78
Kutaisi,41.3385,44.6016,2026-08-18T08:00:00+00:00,14.53,84.18
Tbilisi,42.0479,45.1953,2026-08-18T09:00:00+00:00,-2.03,77.26
Tbilisi,42.5287,43.062,2026-08-18T10:00:00+00:00,28.7,36.2
Batumi,41.0183,43.5287,2026-08-18T11:00:00+00:00,9.93,63.25
Telavi,42.3186,41.0787,2026-08-18T12:00:00+00:00,16.29,48.79
Tbilisi,42.0588,42.3737,2026-08-18T13:00:00+00:00,34.1,21.2
Telavi,42.6123,45.5489,2026-08-18T14:00:00+00:00,-0.72,26.74
Batumi,41.4819,44.0989,2026-08-18T15:00:00+00:00,5.1,44.81
Telavi,41.158,45.7965,2026-08-18T16:00:00+00:00,13.36,37.02
Batumi,41.5999,45.1403,2026-08-18T17:00:00+00:00,-1.78,89.42
Tbilisi,41.187,42.8963,2026-08-18T18:00:00+00:00,17.11,23.93
Tbilisi,42.4057,41.4134,2026-08-18T19:00:00+00:00,28.81,65.14
Kutaisi,42.1317,45.2898,2026-08-18T20:00:00+00:00,-1.19,56.97
Tbilisi,41.4595,45.5064,2026-08-18T21:00:00+00:00,22.69,59.67
Kutaisi,41.0931,41.3717,2026-08-18T22:00:00+00:00,32.02,82.95
Tbilisi,41.3587,45.2521,2026-08-18T23:00:00+00:00,-4.37,34.5
Batumi,42.5045,44.5636,2026-08-19T00:00:00+00:00,10.93,25.39
Batumi,42.1279,43.8335,2026-08-19T01:00:00+00:00,28.98,67.39
Kutaisi,41.7677,44.6987,2026-08-19T02:00:00+00:00,26.62,68.25
Tbilisi,42.0016,45.8716,2026-08-19T03:00:00+00:00,-2.85,50.6
Tbilisi,41.6812,44.845,2026-08-19T04:00:00+00:00,33.19,47.77
Kutaisi,41.0593,42.3666,2026-08-19T05:00:00+00:00,34.7,54.34
Kutaisi,42.1061,42.8771,2026-08-19T06:00:00+00:00,2.43,61.01
Telavi,41.1714,44.0931,2026-08-19T07:00:00+00:00,26.92,69.92
Tbilisi,41.5359,42.9,2026-08-19T08:00:00+00:00,26.36,30.8
Telavi,41.6334,41.5328,2026-08-19T09:00:00+00:00,-4.79,41.58
Kutaisi,42.5227,41.5112,2026-08-19T10:00:00+00:00,-1.51,50.17
Telavi,41.2066,41.4481,2026-08-19T11:00:00+00:00,17.17,61.78
Kutaisi,42.7274,41.0617,2026-08-19T12:00:00+00:00,11.55,74.54
Batumi,42.1439,41.8479,2026-08-19T13:00:00+00:00,10.23,29.72
Kutaisi,41.5368,41.7297,2026-08-19T14:00:00+00:00,1.69,39.32
Kutaisi,41.9685,41.3846,2026-08-19T15:00:00+00:00,5.07,37.26
Telavi,42.1876,41.9777,2026-08-19T16:00:00+00:00,-0.72,41.33
Telavi,41.6644,44.101,2026-08-19T17:00:00+00:00,27.16,43.07
Kutaisi,41.8612,45.1177,2026-08-19T18:00:00+00:00,21.04,61.61
Kutaisi,41.6413,45.7364,2026-08-19T19:00:00+00:00,3.03,41.99
Telavi,42.9375,42.4572,2026-08-19T20:00:00+00:00,22.8,54.37
Batumi,41.6518,42.4015,2026-08-19T21:00:00+00:00,26.43,45.55
Batumi,42.1845,43.7281,2026-08-19T22:00:00+00:00,22.27,58.51
Telavi,42.8859,42.0482,2026-08-19T23:00:00+00:00,26.91,78.19
Tbilisi,42.6379,44.9783,2026-08-20T00:00:00+00:00,11.37,54.95
Kutaisi,41.484,44.2933,2026-08-20T01:00:00+00:00,23.61,75.24
Tbilisi,41.8981,43.9897,2026-08-20T02:00:00+00:00,18.29,57.41
Telavi,42.0873,44.9536,2026-08-20T03:00:00+00:00,9.38,82.69
Tbilisi,41.2187,42.2412,2026-08-20T04:00:00+00:00,21.59,31.64
Tbilisi,42.1264,44.2252,2026-08-20T05:00:00+00:00,20.87,87.68
Kutaisi,42.9314,43.1523,2026-08-20T06:00:00+00:00,-4.58,38.11
Batumi,41.8916,42.9557,2026-08-20T07:00:00+00:00,25.89,61.2
Batumi,41.6899,41.1228,2026-08-20T08:00:00+00:00,-0.82,49.12
Tbilisi,41.2321,45.7034,2026-08-20T09:00:00+00:00,0.67,41.83
Telavi,42.5685,43.6056,2026-08-20T10:00:00+00:00,8.93,26.83
Telavi,41.6378,42.5013,2026-08-20T11:00:00+00:00,27.41,28.06
Kutaisi,42.2959,44.3857,2026-08-20T12:00:00+00:00,1.57,88.87
Batumi,42.032,43.7596,2026-08-20T13:00:00+00:00,8.24,49.85
Telavi,41.4637,43.0252,2026-08-20T14:00:00+00:00,2.38,64.83
Telavi,41.7912,44.6869,2026-08-20T15:00:00+00:00,30.32,51.47
Telavi,41.7777,44.5237,2026-08-20T16:00:00+00:00,3.23,72.66
Tbilisi,42.1547,44.9975,2026-08-20T17:00:00+00:00,16.48,45.61
Batumi,41.9151,42.3118,2026-08-20T18:00:00+00:00,29.51,56.94
Kutaisi,42.1939,44.0565,2026-08-20T19:00:00+00:00,18.48,44.35
Telavi,42.2347,45.0687,2026-08-20T20:00:00+00:00,23.24,40.82
Tbilisi,42.3442,42.5659,2026-08-20T21:00:00+00:00,4.54,28.19
Kutaisi,42.3869,43.5541,2026-08-20T22:00:00+00:00,11.73,29.65
Telavi,41.8461,43.4334,2026-08-20T23:00:00+00:00,16.5,84.34
Batumi,42.1098,43.4482,2026-08-21T00:00:00+00:00,0.61,42.02
Telavi,42.2388,45.3276,2026-08-21T01:00:00+00:00,33.07,53.92
Batumi,42.6304,45.8191,2026-08-21T02:00:00+00:00,15.22,54.65
Telavi,41.8313,45.1995,2026-08-21T03:00:00+00:00,14.55,25.79
Tbilisi,42.5918,42.1026,2026-08-21T04:00:00+00:00,-3.69,35.74
Kutaisi,41.3364,43.2866,2026-08-21T05:00:00+00:00,24.7,73.61
Tbilisi,42.1454,42.3394,2026-08-21T06:00:00+00:00,16.72,89.36
Tbilisi,42.52,43.2068,2026-08-21T07:00:00+00:00,3.74,49.76
Batumi,41.5954,45.9966,2026-08-21T08:00:00+00:00,12.99,44.4
Tbilisi,41.8781,45.9698,2026-08-21T09:00:00+00:00,26.03,36.59
Kutaisi,42.7221,44.0513,2026-08-21T10:00:00+00:00,12.13,63.13
Batumi,42.6271,45.0272,2026-08-21T11:00:00+00:00,17.8,57.26
Batumi,41.6473,44.5203,2026-08-21T12:00:00+00:00,6.57,38.71
Tbilisi,41.2712,44.7505,2026-08-21T13:00:00+00:00,11.46,24.15
Kutaisi,42.7341,41.6344,2026-08-21T14:00:00+00:00,29.64,37.48
Kutaisi,42.657,44.8074,2026-08-21T15:00:00+00:00,22.05,54.26
Kutaisi,42.2556,42.8759,2026-08-21T16:00:00+00:00,-1.98,75.62
Tbilisi,41.8057,44.749,2026-08-21T17:00:00+00:00,22.79,81.41
Telavi,42.9005,42.6364,2026-08-21T18:00:00+00:00,-4.9,74.19
Tbilisi,42.4619,43.2922,2026-08-21T19:00:00+00:00,21.57,45.08
Tbilisi,42.5914,42.9886,2026-08-21T20:00:00+00:00,33.73,77.74
Telavi,41.5371,45.1417,2026-08-21T21:00:00+00:00,8.51,60.46
Telavi,42.5766,45.4708,2026-08-21T22:00:00+00:00,25.49,23.22
Telavi,41.0326,45.6472,2026-08-21T23:00:00+00:00,1.32,51.96
Telavi,41.4046,44.443,2026-08-22T00:00:00+00:00,0.28,65.5
Batumi,42.7488,45.383,2026-08-22T01:00:00+00:00,-1.27,45.23
Tbilisi,41.7437,45.519,2026-08-22T02:00:00+00:00,1.62,47.74
Kutaisi,42.452,44.7762,2026-08-22T03:00:00+00:00,12.17,26.38
Tbilisi,41.0022,43.384,2026-08-22T04:00:00+00:00,0.31,35.83
Telavi,41.0186,44.478,2026-08-22T05:00:00+00:00,27.68,89.17
Telavi,42.3881,43.3885,2026-08-22T06:00:00+00:00,4.16,26.25
Tbilisi,41.2064,42.8378,2026-08-22T07:00:00+00:00,6.97,46.79
Batumi,42.2832,44.3857,2026-08-22T08:00:00+00:00,-2.26,59.43
Batumi,41.8802,44.6122,2026-08-22T09:00:00+00:00,20.12,30.6
Telavi,42.2322,43.2119,2026-08-22T10:00:00+00:00,3.69,82.76
Batumi,42.5049,43.9479,2026-08-22T11:00:00+00:00,10.36,87.43
Kutaisi,42.5822,42.2389,2026-08-22T12:00:00+00:00,20.78,37.37
Kutaisi,42.5579,44.4524,2026-08-22T13:00:00+00:00,28.92,66.09
Kutaisi,41.4109,44.0346,2026-08-22T14:00:00+00:00,2.55,47.42
Tbilisi,42.5676,44.9689,2026-08-22T15:00:00+00:00,4.57,47.01
Batumi,41.9992,43.9696,2026-08-22T16:00:00+00:00,16.13,88.44
Kutaisi,42.8678,41.6599,2026-08-22T17:00:00+00:00,29.43,59.79
Kutaisi,42.0927,41.8639,2026-08-22T18:00:00+00:00,13.84,89.12
Tbilisi,41.0334,41.3377,2026-08-22T19:00:00+00:00,5.49,22.79
Tbilisi,42.8974,42.9899,2026-08-22T20:00:00+00:00,6.46,69.88
Telavi,41.8472,43.0114,2026-08-22T21:00:00+00:00,20.62,57.64
Batumi,41.5549,42.5495,2026-08-22T22:00:00+00:00,15.45,34.22
Batumi,42.0728,42.9537,2026-08-22T23:00:00+00:00,20.37,78.42
Tbilisi,41.6203,43.1874,2026-08-23T00:00:00+00:00,33.14,36.7
Batumi,41.1724,43.1724,2026-08-23T01:00:00+00:00,13.13,62.62
Kutaisi,42.3322,44.2903,2026-08-23T02:00:00+00:00,2.03,20.89
Batumi,42.403,41.8192,2026-08-23T03:00:00+00:00,33.12,56.61
Kutaisi,41.3339,41.6347,2026-08-23T04:00:00+00:00,26.24,38.81
Tbilisi,42.5429,41.1468,2026-08-23T05:00:00+00:00,27.28,39.04
Tbilisi,41.5259,45.8753,2026-08-23T06:00:00+00:00,20.1,54.73
Kutaisi,41.1109,45.2968,2026-08-23T07:00:00+00:00,1.68,31.01
Tbilisi,42.7885,44.3706,2026-08-23T08:00:00+00:00,-0.39,71.85
Tbilisi,41.0881,45.3146,2026-08-23T09:00:00+00:00,4.78,53.02
Telavi,42.8405,41.8948,2026-08-23T10:00:00+00:00,33.41,22.48
Telavi,41.449,42.2413,2026-08-23T11:00:00+00:00,31.63,42.4
Tbilisi,42.1431,41.597,2026-08-23T12:00:00+00:00,21.93,23.69
Batumi,42.6087,45.9071,2026-08-23T13:00:00+00:00,33.16,24.82
Telavi,42.7321,44.8676,2026-08-23T14:00:00+00:00,7.43,26.05
Telavi,41.0159,42.0034,2026-08-23T15:00:00+00:00,17.55,41.27
Batumi,41.9279,43.9585,2026-08-23T16:00:00+00:00,14.73,74.08
Batumi,42.4649,43.7328,2026-08-23T17:00:00+00:00,26.84,30.54
Telavi,41.0478,43.7077,2026-08-23T18:00:00+00:00,20.44,68.54
Tbilisi,42.902,41.0073,2026-08-23T19:00:00+00:00,21.29,79.43
Kutaisi,41.2079,43.6491,2026-08-23T20:00:00+00:00,4.53,54.44
Tbilisi,42.9451,41.7119,2026-08-23T21:00:00+00:00,6.19,23.07
Batumi,42.7946,43.5988,2026-08-23T22:00:00+00:00,23.03,46.07
Tbilisi,42.1615,43.5271,2026-08-23T23:00:00+00:00,20.49,47.6
Tbilisi,41.87,45.8211,2026-08-24T00:00:00+00:00,4.47,38.27
Kutaisi,42.8521,42.9648,2026-08-24T01:00:00+00:00,28.28,42.84
Telavi,41.5439,41.3734,2026-08-24T02:00:00+00:00,3.11,74.6
Tbilisi,41.3108,41.8219,2026-08-24T03:00:00+00:00,13.64,48.46
Kutaisi,42.9293,42.0382,2026-08-24T04:00:00+00:00,7.33,38.55
Tbilisi,41.1808,45.038,2026-08-24T05:00:00+00:00,7.17,69.33
Tbilisi,41.43,45.2829,2026-08-24T06:00:00+00:00,0.93,69.78
Kutaisi,41.7925,41.2448,2026-08-24T07:00:00+00:00,6.95,77.41
Batumi,41.0622,43.022,2026-08-24T08:00:00+00:00,13.09,72.37
Batumi,41.1895,41.5095,2026-08-24T09:00:00+00:00,26.75,28.5
Tbilisi,42.6607,45.9128,2026-08-24T10:00:00+00:00,0.23,77.66
Kutaisi,42.3726,45.6879,2026-08-24T11:00:00+00:00,-1.64,61.03
Tbilisi,41.0436,41.3224,2026-08-24T12:00:00+00:00,31.1,51.04
Batumi,41.184,45.2364,2026-08-24T13:00:00+00:00,27.36,28.58
Telavi,41.1013,45.6207,2026-08-24T14:00:00+00:00,12.33,70.71
Telavi,41.059,44.4161,2026-08-24T15:00:00+00:00,1.91,35.03
Batumi,41.55,43.2301,2026-08-24T16:00:00+00:00,0.95,62.99
Batumi,42.2946,43.4945,2026-08-24T17:00:00+00:00,30.31,53.53
Tbilisi,41.5596,41.6862,2026-08-24T18:00:00+00:00,2.98,81.93
Batumi,42.2615,45.0108,2026-08-24T19:00:00+00:00,26.79,89.26
Kutaisi,41.9594,44.9072,2026-08-24T20:00:00+00:00,8.76,59.6
Kutaisi,41.7768,41.8991,2026-08-24T21:00:00+00:00,7.76,35.33
Kutaisi,41.1172,45.9577,2026-08-24T22:00:00+00:00,16.18,73.68
Batumi,42.948,41.5007,2026-08-24T23:00:00+00:00,21.27,38.66
Tbilisi,42.5281,45.739,2026-08-25T00:00:00+00:00,18.03,88.79
Telavi,41.7096,45.1961,2026-08-25T01:00:00+00:00,28.81,32.33
Kutaisi,42.6124,44.4881,2026-08-25T02:00:00+00:00,31.56,21.97
Kutaisi,42.8951,43.818,2026-08-25T03:00:00+00:00,17.52,33.18
Telavi,42.0842,41.8778,2026-08-25T04:00:00+00:00,-3.48,23.93
Batumi,41.0399,43.3899,2026-08-25T05:00:00+00:00,8.27,62.99
Batumi,41.6815,41.8873,2026-08-25T06:00:00+00:00,27.1,80.78
Tbilisi,41.0438,43.933,2026-08-25T07:00:00+00:00,31.69,74.21
Kutaisi,42.9211,42.868,2026-08-25T08:00:00+00:00,32.68,47.69
Tbilisi,41.6731,42.613,2026-08-25T09:00:00+00:00,34.03,71.26
Telavi,42.5837,45.8033,2026-08-25T10:00:00+00:00,20.97,32.19
Kutaisi,41.4465,43.9448,2026-08-25T11:00:00+00:00,2.01,41.48
Kutaisi,41.2547,44.6442,2026-08-25T12:00:00+00:00,32.95,86.41
Telavi,42.7015,44.8542,2026-08-25T13:00:00+00:00,17.7,32.75
Kutaisi,42.8421,45.8377,2026-08-25T14:00:00+00:00,3.84,59.59
Telavi,41.2813,44.7267,2026-08-25T15:00:00+00:00,4.52,88.77
Batumi,42.2724,45.8154,2026-08-25T16:00:00+00:00,27.87,66.9
Kutaisi,41.8933,42.3261,2026-08-25T17:00:00+00:00,4.98,24.75
Kutaisi,42.574,44.6021,2026-08-25T18:00:00+00:00,-3.07,50.68
Telavi,42.9382,45.4228,2026-08-25T19:00:00+00:00,14.72,46.51
Telavi,41.2029,43.3974,2026-08-25T20:00:00+00:00,29.56,65.57
Batumi,41.3253,41.3685,2026-08-25T21:00:00+00:00,28.83,40.64
Kutaisi,41.5223,41.5236,2026-08-25T22:00:00+00:00,8.67,82.16
Batumi,42.464,43.7352,2026-08-25T23:00:00+00:00,30.92,26.52
Telavi,42.409,43.1566,2026-08-26T00:00:00+00:00,21.15,62.51
Telavi,41.3142,41.5063,2026-08-26T01:00:00+00:00,3.22,33.3
Kutaisi,42.3212,42.487,2026-08-26T02:00:00+00:00,-1.16,47.5
Telavi,41.3072,42.8041,2026-08-26T03:00:00+00:00,12.1,40.62
Telavi,41.3993,41.1287,2026-08-26T04:00:00+00:00,1.83,40.43
Tbilisi,41.9471,41.5775,2026-08-26T05:00:00+00:00,26.4,52.97
Kutaisi,41.1823,43.7206,2026-08-26T06:00:00+00:00,2.4,81.98
Kutaisi,41.3732,41.2231,2026-08-26T07:00:00+00:00,12.59,38.44
Kutaisi,42.1285,41.7557,2026-08-26T08:00:00+00:00,22.86,26.77
Kutaisi,42.6164,43.0699,2026-08-26T09:00:00+00:00,25.26,35.93
Tbilisi,42.6816,45.092,2026-08-26T10:00:00+00:00,11.75,57.49
Telavi,42.1454,42.1782,2026-08-26T11:00:00+00:00,6.95,47.64
Tbilisi,42.0042,45.5023,2026-08-26T12:00:00+00:00,27.02,67.43
Batumi,41.2406,44.7859,2026-08-26T13:00:00+00:00,1.92,88.91
Batumi,42.6169,41.6309,2026-08-26T14:00:00+00:00,11.93,89.18
Telavi,41.4038,45.1128,2026-08-26T15:00:00+00:00,0.92,61.65
Kutaisi,42.8216,45.5709,2026-08-26T16:00:00+00:00,-2.32,47.17
Telavi,42.1041,45.2831,2026-08-26T17:00:00+00:00,15.79,84.2
Tbilisi,42.5731,44.1153,2026-08-26T18:00:00+00:00,15.9,49.37
Telavi,41.2993,43.833,2026-08-26T19:00:00+00:00,18.31,87.54
Tbilisi,42.8499,43.8134,2026-08-26T20:00:00+00:00,-0.96,40.03
Kutaisi,42.7558,42.3207,2026-08-26T21:00:00+00:00,21.19,60.04
Telavi,41.0749,42.3771,2026-08-26T22:00:00+00:00,0.75,62.61
Telavi,41.0776,45.4479,2026-08-26T23:00:00+00:00,8.26,36.63
Telavi,42.8417,45.4852,2026-08-27T00:00:00+00:00,-4.19,77.22
Kutaisi,41.6219,45.2142,2026-08-27T01:00:00+00:00,29.33,67.94
Batumi,41.2688,45.8711,2026-08-27T02:00:00+00:00,12.72,77.81
Kutaisi,42.4576,44.0249,2026-08-27T03:00:00+00:00,-1.43,50.92
Telavi,42.4819,44.7975,2026-08-27T04:00:00+00:00,29.69,77.47
Batumi,41.1312,44.5478,2026-08-27T05:00:00+00:00,11.14,74.64
Tbilisi,41.3475,45.3759,2026-08-27T06:00:00+00:00,3.03,24.03
Tbilisi,41.9129,45.5902,2026-08-27T07:00:00+00:00,23.19,39.18
Telavi,42.0103,44.177,2026-08-27T08:00:00+00:00,-0.05,22.14
Kutaisi,41.9776,43.2305,2026-08-27T09:00:00+00:00,33.42,53.22
Kutaisi,41.6885,45.1883,2026-08-27T10:00:00+00:00,5.35,78.16
Tbilisi,41.5701,42.9328,2026-08-27T11:00:00+00:00,1.52,60.06
Batumi,42.7142,44.2369,2026-08-27T12:00:00+00:00,22.11,38.84
Telavi,42.0266,45.3231,2026-08-27T13:00:00+00:00,33.69,67.75
Telavi,42.823,44.2369,2026-08-27T14:00:00+00:00,19.05,20.59
Kutaisi,42.2167,45.715,2026-08-27T15:00:00+00:00,23.51,69.66
Kutaisi,41.8476,42.8824,2026-08-27T16:00:00+00:00,8.95,37.64
Telavi,41.6043,43.6032,2026-08-27T17:00:00+00:00,19.94,60.91
Tbilisi,42.023,44.3118,2026-08-27T18:00:00+00:00,28.73,46.2
Kutaisi,41.597,41.5405,2026-08-27T19:00:00+00:00,-2.45,89.19
Kutaisi,42.723,42.3057,2026-08-27T20:00:00+00:00,23.44,82.47
Kutaisi,41.3767,43.5865,2026-08-27T21:00:00+00:00,4.61,23.97
Telavi,42.3211,44.4038,2026-08-27T22:00:00+00:00,23.85,65.88
Kutaisi,41.5189,43.0928,2026-08-27T23:00:00+00:00,10.53,22.47
Batumi,41.6863,44.5668,2026-08-28T00:00:00+00:00,22.45,64.68
Telavi,42.8131,44.3593,2026-08-28T01:00:00+00:00,15.29,79.18
Batumi,41.5876,43.3539,2026-08-28T02:00:00+00:00,24.64,70.76
Batumi,42.8938,45.498,2026-08-28T03:00:00+00:00,21.18,35.56
Batumi,42.4884,42.5354,2026-08-28T04:00:00+00:00,26.52,43.19
Kutaisi,42.1711,43.3188,2026-08-28T05:00:00+00:00,-0.29,23.76
Tbilisi,41.9444,41.9727,2026-08-28T06:00:00+00:00,-0.21,67.65
Kutaisi,41.8262,45.3542,2026-08-28T07:00:00+00:00,1.03,89.46
Kutaisi,41.8184,43.847,2026-08-28T08:00:00+00:00,31.26,52.03
Kutaisi,42.7248,41.9018,2026-08-28T09:00:00+00:00,-1.77,43.28
Batumi,41.6268,41.2901,2026-08-28T10:00:00+00:00,13.08,34.66
Batumi,42.1526,41.7922,2026-08-28T11:00:00+00:00,26.41,74.58
Batumi,42.229,44.1674,2026-08-28T12:00:00+00:00,11.14,87.57
Telavi,41.0093,43.6689,2026-08-28T13:00:00+00:00,24.23,86.5
Kutaisi,42.5137,43.6552,2026-08-28T14:00:00+00:00,-4.28,20.29
Batumi,41.4525,45.3849,2026-08-28T15:00:00+00:00,7.48,27.19
Kutaisi,41.334,45.1192,2026-08-28T16:00:00+00:00,6.93,40.36
Kutaisi,41.8673,44.4339,2026-08-28T17:00:00+00:00,0.35,89.73
Telavi,41.7185,41.9421,2026-08-28T18:00:00+00:00,32.92,84.27
Telavi,41.0382,42.1216,2026-08-28T19:00:00+00:00,34.4,34.78
Tbilisi,42.1794,41.8449,2026-08-28T20:00:00+00:00,9.66,65.54
Tbilisi,41.7504,44.2016,2026-08-28T21:00:00+00:00,25.85,63.62
Tbilisi,42.3239,44.2678,2026-08-28T22:00:00+00:00,-4.21,68.28
Telavi,41.8886,41.618,2026-08-28T23:00:00+00:00,5.11,69.13
Batumi,42.3904,44.1516,2026-08-29T00:00:00+00:00,7.04,66.32
Kutaisi,42.2456,44.5036,2026-08-29T01:00:00+00:00,11.75,82.9
Tbilisi,41.5654,44.9238,2026-08-29T02:00:00+00:00,14.91,62.63
Kutaisi,42.663,45.8656,2026-08-29T03:00:00+00:00,9.32,48.68
Batumi,41.0788,43.4818,2026-08-29T04:00:00+00:00,3.31,85.32
Kutaisi,41.469,41.0637,2026-08-29T05:00:00+00:00,-1.44,27.73
Telavi,41.2983,41.4504,2026-08-29T06:00:00+00:00,15.47,70.65
Tbilisi,42.8096,44.2217,2026-08-29T07:00:00+00:00,13.27,88.41
Kutaisi,41.9286,41.499,2026-08-29T08:00:00+00:00,1.99,22.76
